date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:30:45	3880/3880	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f28-6155c88f-e5df94f73d272a70;;;%22	https://sandbox.elemisthemes.com/assets/fonts/lg/lg.ttf?n1z373	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/lg/lgd641.ttf	(from https://sandbox.elemisthemes.com/assets/css/plugins.css)
20:30:45	8855/8855	---M-Z	200	added ('OK')	image/svg+xml	etag:%222297-6155c88f-8057b92b8476dc2;gz%22	https://sandbox.elemisthemes.com/assets/fonts/lg/lg.svg?n1z373	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/lg/lgd641.svg	(from https://sandbox.elemisthemes.com/assets/css/plugins.css)
20:30:46	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5ff4583c-904a05fa2fc47fb6;gz%22	https://sandbox.elemisthemes.com/assets/images/vimeo-play.png	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/images/vimeo-play.png	(from https://sandbox.elemisthemes.com/assets/css/plugins.css)
20:30:46	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5ff4583c-904a05fa2fc47fb6;gz%22	https://sandbox.elemisthemes.com/assets/images/video-play.png	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/images/video-play.png	(from https://sandbox.elemisthemes.com/assets/css/plugins.css)
20:30:46	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5ff4583c-904a05fa2fc47fb6;gz%22	https://sandbox.elemisthemes.com/assets/images/youtube-play.png	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/images/youtube-play.png	(from https://sandbox.elemisthemes.com/assets/css/plugins.css)
20:30:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5ff4583c-904a05fa2fc47fb6;gz%22	https://sandbox.elemisthemes.com/assets/images/loading.gif	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/images/loading.gif	(from https://sandbox.elemisthemes.com/assets/css/plugins.css)
20:30:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5ff4583c-904a05fa2fc47fb6;gz%22	https://sandbox.elemisthemes.com/assets/css/owl.video.play.png	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/css/owl.video.play.png	(from https://sandbox.elemisthemes.com/assets/css/plugins.css)
20:30:49	26452/26452	---M--	200	added ('OK')	font/woff2	etag:%226754-6155c88f-a94304f7aa20efae;;;%22	https://sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Regular.woff2	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Regular.woff2	(from https://sandbox.elemisthemes.com/assets/css/fonts/thicccboi.css)
20:30:49	34580/34580	---M--	200	added ('OK')	application/font-woff	etag:%228714-6155c88f-73ee7a57217af909;;;%22	https://sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Regular.woff	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Regular.woff	(from https://sandbox.elemisthemes.com/assets/css/fonts/thicccboi.css)
20:30:50	26360/26360	---M--	200	added ('OK')	font/woff2	etag:%2266f8-6155c88f-ca6061096ffb476;;;%22	https://sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Medium.woff2	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Medium.woff2	(from https://sandbox.elemisthemes.com/assets/css/fonts/thicccboi.css)
20:30:50	34600/34600	---M--	200	added ('OK')	application/font-woff	etag:%228728-6155c88f-b1ad9db8d9139eab;;;%22	https://sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Medium.woff	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Medium.woff	(from https://sandbox.elemisthemes.com/assets/css/fonts/thicccboi.css)
20:30:50	26308/26308	---M--	200	added ('OK')	font/woff2	etag:%2266c4-6155c88f-dc25da1457e81636;;;%22	https://sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Bold.woff2	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Bold.woff2	(from https://sandbox.elemisthemes.com/assets/css/fonts/thicccboi.css)
20:30:51	34464/34464	---M--	200	added ('OK')	application/font-woff	etag:%2286a0-6155c88f-f23d529dbce4ab4b;;;%22	https://sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Bold.woff	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/fonts/thicccboi/THICCCBOI-Bold.woff	(from https://sandbox.elemisthemes.com/assets/css/fonts/thicccboi.css)
20:30:51	8172/8172	---M-Z	200	added ('OK')	text/css	etag:%221fec-6155c88a-94c9b0f50a236c5e;gz%22	https://sandbox.elemisthemes.com/assets/css/colors/purple.css	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/css/colors/purple.css	(from https://sandbox.elemisthemes.com/index.html)
20:30:52	1083/1083	---M--	200	added ('OK')	image/png	etag:%2243b-6155c88a-7dcf56414d93916a;;;%22	https://sandbox.elemisthemes.com/assets/img/logo-purple.png	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/logo-purple.png	(from https://sandbox.elemisthemes.com/index.html)
20:30:52	3287/3287	---M--	200	added ('OK')	image/jpeg	etag:%22cd7-6155c88e-6adb4f8cdeedcf20;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:52	10589/10589	---M--	200	added ('OK')	image/jpeg	etag:%22295d-6155c88e-4a573b1f44a28da1;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:53	5212/5212	---M--	200	added ('OK')	image/jpeg	etag:%22145c-6155c88e-1395554b891d55c7;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:53	6750/6750	---M--	200	added ('OK')	image/jpeg	etag:%221a5e-6155c88e-910e10fef8642d6e;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc4.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc4.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:53	8483/8483	---M--	200	added ('OK')	image/jpeg	etag:%222123-6155c88e-737b4b7c15f807cb;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc5.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc5.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:54	7523/7523	---M--	200	added ('OK')	image/jpeg	etag:%221d63-6155c88e-7038cad30860d2c5;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc6.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc6.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:54	10382/10382	---M--	200	added ('OK')	image/jpeg	etag:%22288e-6155c88e-2c2d48c2b1b8f8f5;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc7.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc7.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:54	11884/11884	---M--	200	added ('OK')	image/jpeg	etag:%222e6c-6155c88e-bfbb96da9f699810;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/vc8.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/vc8.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:55	20828/20828	---M--	200	added ('OK')	image/jpeg	etag:%22515c-6155c88e-99c857a23200a30;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d1-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d1-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:55	21253/21253	---M--	200	added ('OK')	image/jpeg	etag:%225305-6155c88e-44bd4751c828c406;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d1-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d1-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:57	19953/19953	---M--	200	added ('OK')	image/jpeg	etag:%224df1-6155c88e-18efc71aa1573510;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d1-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d1-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:58	19850/19850	---M--	200	added ('OK')	image/jpeg	etag:%224d8a-6155c88e-1db6334529cd9943;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d2-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d2-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:58	23258/23258	---M--	200	added ('OK')	image/jpeg	etag:%225ada-6155c88e-528803d99eec4a05;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d2-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d2-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:59	23987/23987	---M--	200	added ('OK')	image/jpeg	etag:%225db3-6155c88e-87d0d7d3dd09bbba;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d2-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d2-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:30:59	22738/22738	---M--	200	added ('OK')	image/jpeg	etag:%2258d2-6155c88e-8e93f3ac2994376a;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d3-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d3-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:00	31333/31333	---M--	200	added ('OK')	image/jpeg	etag:%227a65-6155c88e-e8d2248a85b7a48e;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d3-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d3-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:00	27860/27860	---M--	200	added ('OK')	image/jpeg	etag:%226cd4-6155c88e-2d0e1aa19f6d6dc5;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d3-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d3-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:00	40593/40593	---M--	200	added ('OK')	image/jpeg	etag:%229e91-6155c88e-fdb605914b12d886;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d4-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d4-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:01	23069/23069	---M--	200	added ('OK')	image/jpeg	etag:%225a1d-6155c88e-f4e6284f8a86cbf9;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d4-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d4-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:01	22233/22233	---M--	200	added ('OK')	image/jpeg	etag:%2256d9-6155c88e-52254386ad98d9e4;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d4-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d4-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:02	18284/18284	---M--	200	added ('OK')	image/jpeg	etag:%22476c-6155c88e-39fd0241b9001d53;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d5-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d5-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:03	21151/21151	---M--	200	added ('OK')	image/jpeg	etag:%22529f-6155c88e-f7e4019e740a9c12;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d5-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d5-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:03	19985/19985	---M--	200	added ('OK')	image/jpeg	etag:%224e11-6155c88e-37d83496a1f73c5a;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d5-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d5-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:04	24474/24474	---M--	200	added ('OK')	image/jpeg	etag:%225f9a-6155c88e-b9f5459ee9fb0968;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d6-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d6-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:04	23268/23268	---M--	200	added ('OK')	image/jpeg	etag:%225ae4-6155c88e-e21d800b65669d65;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d6-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d6-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:04	12761/12761	---M--	200	added ('OK')	image/jpeg	etag:%2231d9-6155c88e-3d20b9f0ba7f0182;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d6-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d6-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:04	13414/13414	---M--	200	added ('OK')	image/jpeg	etag:%223466-6155c88e-ca9e2893c9e34878;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d7-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d7-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:05	17442/17442	---M--	200	added ('OK')	image/jpeg	etag:%224422-6155c88e-2f73c952923dfe29;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d7-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d7-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:06	21734/21734	---M--	200	added ('OK')	image/jpeg	etag:%2254e6-6155c88e-e1c47d17450b509;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d7-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d7-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:06	14346/14346	---M--	200	added ('OK')	image/jpeg	etag:%22380a-6155c88e-e67c46de0609e4aa;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d8-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d8-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:06	26003/26003	---M--	200	added ('OK')	image/jpeg	etag:%226593-6155c88e-760a375e202b24f;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d8-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d8-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:07	21691/21691	---M--	200	added ('OK')	image/jpeg	etag:%2254bb-6155c88e-a06b912fbaf35220;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d8-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d8-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:07	15122/15122	---M--	200	added ('OK')	image/jpeg	etag:%223b12-6155c88e-c7ccf5c04f857ca1;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d9-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d9-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:08	21735/21735	---M--	200	added ('OK')	image/jpeg	etag:%2254e7-6155c88e-342061054a0862b;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d9-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d9-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:09	23829/23829	---M--	200	added ('OK')	image/jpeg	etag:%225d15-6155c88e-a067a175bd93af1c;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d9-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d9-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:09	37611/37611	---M--	200	added ('OK')	image/jpeg	etag:%2292eb-6155c88e-1978851951435ffc;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d10-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d10-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:10	23051/23051	---M--	200	added ('OK')	image/jpeg	etag:%225a0b-6155c88e-dc139980ce76e8bd;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d10-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d10-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:10	16040/16040	---M--	200	added ('OK')	image/jpeg	etag:%223ea8-6155c88e-b412ad1b5443e10;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d10-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d10-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:10	23329/23329	---M--	200	added ('OK')	image/jpeg	etag:%225b21-6155c88e-9e2e931d6c79411e;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d11-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d11-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:11	26095/26095	---M--	200	added ('OK')	image/jpeg	etag:%2265ef-6155c88e-e6c7284c95b2fcf3;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d11-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d11-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:11	16630/16630	---M--	200	added ('OK')	image/jpeg	etag:%2240f6-6155c88e-264868e3078ec3ac;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d11-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d11-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:12	18509/18509	---M--	200	added ('OK')	image/jpeg	etag:%22484d-6155c88e-62b8a03cf57eca4e;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d12-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d12-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:12	20737/20737	---M--	200	added ('OK')	image/jpeg	etag:%225101-6155c88e-5fcb77019923445c;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d12-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d12-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:13	21483/21483	---M--	200	added ('OK')	image/jpeg	etag:%2253eb-6155c88e-86ea114b39d9f5b4;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d12-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d12-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:13	26969/26969	---M--	200	added ('OK')	image/jpeg	etag:%226959-6155c88e-d59a2c45a1f17db8;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d13-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d13-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:14	12553/12553	---M--	200	added ('OK')	image/jpeg	etag:%223109-6155c88e-cd4920032dd5c942;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d13-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d13-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:14	17869/17869	---M--	200	added ('OK')	image/jpeg	etag:%2245cd-6155c88e-e207dff26e33edfe;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d13-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d13-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:14	30228/30228	---M--	200	added ('OK')	image/jpeg	etag:%227614-6155c88e-aeffbfcb3603c694;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d14-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d14-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:15	26859/26859	---M--	200	added ('OK')	image/jpeg	etag:%2268eb-6155c88e-a421a325167e0727;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d14-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d14-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:15	21957/21957	---M--	200	added ('OK')	image/jpeg	etag:%2255c5-6155c88e-26eaa4f4881e1d20;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d14-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d14-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:16	32772/32772	---M--	200	added ('OK')	image/jpeg	etag:%228004-6155c88e-34859cc007ec395c;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d15-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d15-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:16	17600/17600	---M--	200	added ('OK')	image/jpeg	etag:%2244c0-6155c88e-bfd646a0d8e107ad;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d15-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d15-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:17	15162/15162	---M--	200	added ('OK')	image/jpeg	etag:%223b3a-6155c88e-a37778562a74585a;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d15-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d15-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:17	18524/18524	---M--	200	added ('OK')	image/jpeg	etag:%22485c-6155c88e-25364491a1af978c;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d16-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d16-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:18	14441/14441	---M--	200	added ('OK')	image/jpeg	etag:%223869-6155c88e-b9c8a965b00a423b;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d16-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d16-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:18	22876/22876	---M--	200	added ('OK')	image/jpeg	etag:%22595c-6155c88e-c6a8c98b526a95c4;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d16-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d16-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:19	33645/33645	---M--	200	added ('OK')	image/jpeg	etag:%22836d-6155c88e-e588be8bb24f6e97;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d17-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d17-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:19	26254/26254	---M--	200	added ('OK')	image/jpeg	etag:%22668e-6155c88e-78d5b5b7b69686d3;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d17-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d17-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:20	16492/16492	---M--	200	added ('OK')	image/jpeg	etag:%22406c-6155c88e-c4c399ba1d3daf4f;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d17-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d17-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:20	21464/21464	---M--	200	added ('OK')	image/jpeg	etag:%2253d8-6155c88e-301069cf2745938e;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d18-1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d18-1.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:21	19176/19176	---M--	200	added ('OK')	image/jpeg	etag:%224ae8-6155c88e-ecb7164ce67ff86e;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d18-2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d18-2.jpg	(from https://sandbox.elemisthemes.com/index.html)
20:31:21	16516/16516	---M--	200	added ('OK')	image/jpeg	etag:%224084-6155c88e-4e7ecdeca588518d;;;%22	https://sandbox.elemisthemes.com/assets/img/demos/d18-3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/demos/d18-3.jpg	(from https://sandbox.elemisthemes.com/index.html)
